X,Y,orientation,timestamp
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.434
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.522
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.613
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.713
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.819
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:57.914
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.015
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.112
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.218
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.318
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.417
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.533
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.618
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.724
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.845
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:58.926
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:59.059
64.94023132324219,51.36064529418945,0.9744876027107239,2019/08/20 07:22:59.124
64.94025421142578,51.36064529418945,0.980838418006897,2019/08/20 07:22:59.220
64.94559478759766,51.36073684692383,1.1146644353866577,2019/08/20 07:22:59.326
64.95403289794922,51.360931396484375,1.3899520635604858,2019/08/20 07:22:59.417
64.9629135131836,51.36112976074219,1.084668755531311,2019/08/20 07:22:59.551
64.97142028808594,51.36128234863281,1.073866605758667,2019/08/20 07:22:59.629
64.9801254272461,51.36145782470703,1.1861168146133423,2019/08/20 07:22:59.735
64.99091339111328,51.36166763305664,1.0500539541244507,2019/08/20 07:22:59.817
64.99959564208984,51.3618278503418,1.057411789894104,2019/08/20 07:22:59.928
65.00830078125,51.36198806762695,1.0634042024612427,2019/08/20 07:23:00.015
65.01698303222656,51.36214828491211,1.0522258281707764,2019/08/20 07:23:00.131
65.02558898925781,51.362308502197266,1.0699799060821533,2019/08/20 07:23:00.216
65.0325927734375,51.3624382019043,1.0835554599761963,2019/08/20 07:23:00.323
65.0362319946289,51.36250686645508,1.0160431861877441,2019/08/20 07:23:00.415
65.03800964355469,51.3625373840332,0.9861634373664856,2019/08/20 07:23:00.521
65.0402603149414,51.36257553100586,0.9836453795433044,2019/08/20 07:23:00.616
65.04107666015625,51.36259078979492,0.9953838586807251,2019/08/20 07:23:00.727
65.04090118408203,51.362586975097656,1.0271811485290527,2019/08/20 07:23:00.862
65.04085540771484,51.362586975097656,0.9532912969589233,2019/08/20 07:23:00.928
65.04139709472656,51.36259460449219,0.9553713798522949,2019/08/20 07:23:01.017
65.04798126220703,51.362709045410156,1.1200590133666992,2019/08/20 07:23:01.123
65.0569076538086,51.362876892089844,0.9639729857444763,2019/08/20 07:23:01.213
65.06571197509766,51.36300277709961,0.7659049034118652,2019/08/20 07:23:01.319
65.07627868652344,51.363162994384766,0.9020859003067017,2019/08/20 07:23:01.417
65.08490753173828,51.3632926940918,0.8399098515510559,2019/08/20 07:23:01.519
65.09358978271484,51.36341857910156,0.8394533395767212,2019/08/20 07:23:01.614
65.10222625732422,51.363548278808594,0.8975902199745178,2019/08/20 07:23:01.719
65.1108627319336,51.363685607910156,0.8875687122344971,2019/08/20 07:23:01.822
65.11956787109375,51.36381912231445,0.9078746438026428,2019/08/20 07:23:01.916
65.12785339355469,51.36395263671875,0.9007301330566406,2019/08/20 07:23:02.022
65.13426208496094,51.364051818847656,0.9597032070159912,2019/08/20 07:23:02.117
65.13782501220703,51.364112854003906,0.9353583455085754,2019/08/20 07:23:02.215
65.13948059082031,51.364139556884766,0.949877917766571,2019/08/20 07:23:02.319
65.14118957519531,51.36417007446289,0.9639129042625427,2019/08/20 07:23:02.416
65.14434051513672,51.36562728881836,0.8335518836975098,2019/08/20 07:23:02.546
65.14437103271484,51.365631103515625,0.954059362411499,2019/08/20 07:23:02.620
65.14437103271484,51.365631103515625,0.9178583025932312,2019/08/20 07:23:02.722
65.14437103271484,51.365631103515625,0.8934921026229858,2019/08/20 07:23:02.825
65.14842224121094,51.36569595336914,0.9848448038101196,2019/08/20 07:23:02.917
65.1568374633789,51.36585235595703,1.0544027090072632,2019/08/20 07:23:03.016
65.16584014892578,51.366004943847656,0.9028758406639099,2019/08/20 07:23:03.124
65.17430114746094,51.36614227294922,0.96855628490448,2019/08/20 07:23:03.222
65.18283081054688,51.36628723144531,0.947378396987915,2019/08/20 07:23:03.319
65.19154357910156,51.366432189941406,0.9605833888053894,2019/08/20 07:23:03.426
65.2001953125,51.3665771484375,0.9510034918785095,2019/08/20 07:23:03.516
65.20877838134766,51.36671829223633,0.9526304006576538,2019/08/20 07:23:03.620
65.21961975097656,51.36689758300781,0.9558059573173523,2019/08/20 07:23:03.719
65.2281265258789,51.36703872680664,0.9496398568153381,2019/08/20 07:23:03.821
65.23532104492188,51.36716079711914,0.9532355070114136,2019/08/20 07:23:03.921
65.23983001708984,51.36723327636719,0.9258794784545898,2019/08/20 07:23:04.021
65.24195098876953,51.36726760864258,0.9305402636528015,2019/08/20 07:23:04.119
65.24363708496094,51.36729431152344,0.9217329621315002,2019/08/20 07:23:04.219
65.24469757080078,51.3673095703125,0.9318397045135498,2019/08/20 07:23:04.361
65.24517059326172,51.36731719970703,0.802097737789154,2019/08/20 07:23:04.425
65.24517059326172,51.36731719970703,0.8208106756210327,2019/08/20 07:23:04.526
65.24519348144531,51.36731719970703,0.8139169812202454,2019/08/20 07:23:04.621
65.24640655517578,51.36733627319336,0.8003817796707153,2019/08/20 07:23:04.714
65.25328063964844,51.36743927001953,0.9268634915351868,2019/08/20 07:23:04.825
65.26199340820312,51.3675651550293,0.7444676160812378,2019/08/20 07:23:04.915
65.27079772949219,51.3676643371582,0.6110070943832397,2019/08/20 07:23:05.017
65.27925872802734,51.36776351928711,0.683456301689148,2019/08/20 07:23:05.113
65.29009246826172,51.367881774902344,0.5987099409103394,2019/08/20 07:23:05.223
65.2988510131836,51.36797332763672,0.6246762871742249,2019/08/20 07:23:05.317
65.30755615234375,51.368072509765625,0.6560521721839905,2019/08/20 07:23:05.418
65.31609344482422,51.368167877197266,0.600570797920227,2019/08/20 07:23:05.523
65.32475280761719,51.368263244628906,0.6636828184127808,2019/08/20 07:23:05.622
65.33296203613281,51.36835479736328,0.6400386095046997,2019/08/20 07:23:05.714
65.33895111083984,51.36842727661133,0.7087951898574829,2019/08/20 07:23:05.815
65.34219360351562,51.36846923828125,0.7701089382171631,2019/08/20 07:23:05.915
65.3438491821289,51.36848831176758,0.7285820245742798,2019/08/20 07:23:06.017
65.3456039428711,51.36851119995117,0.7594401836395264,2019/08/20 07:23:06.114
65.34358978271484,51.36747360229492,1.006168246269226,2019/08/20 07:23:06.231
65.34351348876953,51.367469787597656,0.9250938296318054,2019/08/20 07:23:06.315
65.34351348876953,51.367469787597656,0.9927136898040771,2019/08/20 07:23:06.524
65.34351348876953,51.367469787597656,0.9686654210090637,2019/08/20 07:23:06.555
65.34351348876953,51.367469787597656,0.9686654210090637,2019/08/20 07:23:06.613
65.34351348876953,51.367469787597656,0.9686654210090637,2019/08/20 07:23:06.716
65.34351348876953,51.367469787597656,0.9686654210090637,2019/08/20 07:23:06.817
65.34833526611328,51.3675537109375,1.0549330711364746,2019/08/20 07:23:06.919
65.35669708251953,51.36771011352539,1.0302174091339111,2019/08/20 07:23:07.021
65.36565399169922,51.36785888671875,0.8802560567855835,2019/08/20 07:23:07.126
65.37416076660156,51.36799240112305,0.9454441666603088,2019/08/20 07:23:07.219
65.38272094726562,51.36813735961914,0.9254204034805298,2019/08/20 07:23:07.316
65.39360809326172,51.368309020996094,0.934751033782959,2019/08/20 07:23:07.419
65.40219116210938,51.36845016479492,0.9305163025856018,2019/08/20 07:23:07.528
65.41079711914062,51.36859130859375,0.9233834147453308,2019/08/20 07:23:07.617
65.4194564819336,51.36872863769531,0.9403935074806213,2019/08/20 07:23:07.718
65.42796325683594,51.36886978149414,0.9305282831192017,2019/08/20 07:23:07.832
65.43504333496094,51.36898422241211,0.9237887859344482,2019/08/20 07:23:07.926
65.43944549560547,51.369056701660156,0.9322623610496521,2019/08/20 07:23:08.011
65.44137573242188,51.36908721923828,0.9480985999107361,2019/08/20 07:23:08.119
